playerA_hand,playerA_ht,playerA_ioc,playerB_hand,playerB_ht,playerB_ioc,playerA_total_aces,playerA_total_df,playerB_total_aces,playerB_total_df,playerA_is_head,playerB_is_head,ranking_diff,age_diff,winner
R,3,ARG,R,2,GER,3,4,1,1,false,false,3,2,B
R,4,USA,R,1,other,5,3,2,2,false,false,3,1,B
L,3,other,R,3,other,4,4,3,2,false,false,1,3,B
R,1,other,R,3,RUS,2,1,5,4,true,false,3,1,B
R,2,other,R,4,USA,5,4,1,2,true,false,1,2,B
U,1,other,R,2,USA,1,1,1,1,false,false,4,3,B
R,4,other,R,3,USA,3,2,5,4,false,false,2,3,B
R,3,other,L,2,USA,1,1,1,2,false,false,2,2,B
R,2,other,R,2,ARG,3,2,2,2,false,false,3,3,B
R,1,RUS,R,1,USA,5,4,2,3,true,false,3,2,B
R,4,other,R,3,other,3,2,2,2,false,false,3,1,B
R,3,FRA,R,2,RUS,4,4,3,2,false,true,3,1,B
R,3,RUS,L,2,other,4,4,5,4,false,true,3,2,B
R,3,USA,R,3,other,5,4,2,1,false,false,2,3,B
R,3,ARG,R,1,other,3,4,1,2,false,true,1,3,B
R,4,USA,L,3,other,5,3,4,4,true,false,2,3,B
R,2,other,R,1,other,5,4,2,2,true,false,3,1,B
R,4,other,U,1,other,3,2,1,1,false,false,4,1,B
R,2,other,R,3,other,3,2,1,1,false,false,2,2,B
R,4,other,R,1,RUS,3,2,5,4,false,true,1,3,B
R,3,FRA,R,3,RUS,4,4,4,4,true,false,2,1,B
R,3,USA,R,3,ARG,5,4,3,4,false,false,1,1,B
R,4,USA,R,2,other,5,3,5,4,true,false,2,1,B
R,4,other,R,2,other,3,2,3,2,false,false,2,2,B
R,3,FRA,R,4,other,4,4,3,2,false,true,3,3,B
R,4,USA,R,3,USA,5,3,5,4,false,true,1,2,B
R,3,FRA,R,4,other,4,4,3,2,true,false,3,3,B
R,4,USA,R,3,FRA,5,3,4,4,false,false,4,2,B
R,4,ITA,R,3,FRA,4,4,1,1,false,false,4,1,B
R,2,ESP,R,3,FRA,1,1,1,1,false,false,4,2,B
R,2,other,R,2,ITA,3,2,1,4,false,false,3,3,B
R,4,other,R,4,FRA,4,3,1,1,false,false,2,3,B
R,4,other,R,2,other,3,2,3,3,false,false,1,2,B
R,4,other,R,3,RUS,3,2,3,3,false,false,3,1,B
R,3,FRA,R,2,other,4,4,5,4,false,false,3,3,B
R,2,ESP,R,3,other,1,1,1,1,false,false,1,3,B
R,2,ARG,R,4,other,2,2,2,1,true,false,2,3,B
R,4,other,R,1,ITA,4,3,2,3,false,false,2,1,B
R,3,other,R,1,other,3,2,3,4,false,false,1,3,B
L,2,FRA,R,2,other,1,1,1,1,false,false,1,3,B
R,1,ESP,R,4,ITA,4,4,4,4,true,false,3,2,B
R,2,other,R,2,ESP,3,2,1,1,false,false,3,1,B
R,4,other,R,1,USA,4,3,2,3,false,true,2,3,B
R,4,other,R,4,other,3,2,3,2,false,false,2,1,B
R,2,ESP,R,3,FRA,1,1,4,4,true,false,2,3,B
R,2,ESP,R,2,ARG,5,4,2,2,false,false,3,2,B
R,4,other,R,3,other,4,3,3,2,false,false,2,2,B
R,4,CZE,L,2,FRA,5,4,1,1,false,false,3,2,B
R,2,other,R,1,ESP,3,2,4,4,false,true,1,3,B
R,4,other,R,4,other,4,3,3,2,false,false,1,3,B
R,2,ESP,R,2,ESP,5,4,1,1,false,false,2,1,B
R,4,CZE,R,4,other,5,4,4,3,false,false,3,2,B
R,4,other,R,2,other,4,3,3,2,false,false,3,3,B
R,2,ESP,R,4,CZE,5,4,5,4,false,true,1,1,B
R,2,ESP,R,4,other,5,4,4,3,true,false,3,3,B
L,3,other,R,4,other,4,4,3,2,false,false,2,3,B
R,3,other,L,3,ESP,5,4,1,1,false,false,1,4,B
R,1,ITA,R,2,ESP,2,3,5,4,false,true,1,3,B
R,4,GER,R,1,other,2,1,1,1,false,false,2,1,B
R,1,other,L,2,other,1,1,1,1,false,false,4,4,B
R,1,other,R,1,RUS,2,2,5,4,false,false,3,2,B
R,4,other,R,4,other,3,2,2,1,false,false,3,1,B
R,2,other,R,4,USA,5,4,2,2,true,false,1,2,B
R,3,ESP,R,3,USA,3,4,5,4,false,true,1,2,B
R,3,GER,R,4,ARG,5,4,4,4,false,true,4,1,B
R,2,other,R,4,CRO,1,1,5,4,false,false,4,4,B
R,3,GER,R,2,ESP,3,3,1,1,false,false,1,2,B
R,3,FRA,L,3,other,5,3,4,4,false,true,3,3,B
R,3,other,R,1,ITA,5,4,2,3,false,false,1,3,B
R,4,GER,R,3,CZE,2,1,5,4,false,false,4,4,B
R,1,other,R,1,other,2,2,1,1,false,false,4,4,B
R,4,other,R,2,other,3,2,5,4,false,false,2,1,B
L,2,other,R,3,ESP,5,4,3,4,false,false,3,2,B
R,3,GER,R,2,other,5,4,1,1,false,false,3,4,B
R,4,ARG,R,3,GER,4,3,3,3,false,false,3,3,B
R,3,FRA,R,3,other,5,3,5,4,false,false,3,3,B
R,4,GER,R,1,other,2,1,2,2,false,false,4,2,B
R,4,other,L,2,other,3,2,5,4,false,true,1,3,B
R,4,ARG,R,3,GER,4,3,5,4,true,false,4,4,B
R,3,FRA,R,4,GER,5,3,2,1,true,false,4,2,B
R,4,ARG,R,4,other,4,3,3,2,true,false,1,2,B
R,3,FRA,R,4,ARG,5,3,4,3,false,true,1,2,B
R,3,SRB,R,3,other,5,4,5,4,false,true,3,3,B
R,4,other,R,2,GER,2,2,1,1,false,false,2,3,B
R,3,SUI,R,2,RUS,1,1,5,4,false,false,4,1,B
R,2,other,R,4,SRB,5,4,4,3,true,false,3,1,B
R,1,other,R,4,CZE,1,2,5,4,true,false,2,3,B
R,4,ITA,L,4,other,4,4,4,3,true,false,1,1,B
R,2,other,L,2,USA,1,1,1,2,false,false,3,1,B
R,3,USA,R,3,USA,5,4,5,4,false,true,3,2,B
R,3,USA,R,3,GER,5,4,5,4,false,true,4,3,B
R,3,CZE,R,3,other,5,4,2,1,true,false,2,4,B
L,3,other,L,3,BRA,4,4,3,2,false,false,2,3,B
R,3,SUI,R,3,ITA,5,4,3,3,true,false,3,1,B
R,4,GER,R,2,SRB,3,3,4,3,true,false,1,1,B
R,4,CRO,L,4,FRA,5,4,5,4,true,false,1,1,B
R,2,SUI,R,2,CRO,5,4,2,1,false,false,1,1,B
R,4,other,R,3,SUI,3,2,2,2,false,false,4,3,B
R,3,SRB,R,4,other,5,4,2,2,true,false,3,3,B
R,2,other,R,3,SUI,5,4,1,1,false,false,4,2,B
R,1,other,R,4,ITA,1,2,4,4,false,false,1,3,B
R,2,other,R,3,USA,1,1,5,4,false,true,3,4,B
R,3,USA,R,3,CZE,5,4,5,4,true,false,1,2,B
R,3,SUI,L,3,other,5,4,4,4,true,false,3,1,B
R,4,GER,R,4,CRO,3,3,5,4,false,true,1,3,B
R,2,SUI,R,4,other,5,4,3,2,true,false,2,2,B
R,3,SRB,R,2,other,5,4,5,4,true,false,3,2,B
R,1,other,R,2,other,1,2,1,1,false,false,4,2,B
R,3,SUI,R,3,USA,5,4,5,4,true,false,1,1,B
R,2,SUI,R,4,GER,5,4,3,3,true,false,1,2,B
R,1,other,R,3,SRB,2,2,5,4,false,true,2,2,B
R,3,SUI,R,2,SUI,5,4,5,4,true,false,1,3,B
R,3,SUI,R,1,other,5,4,2,2,false,false,2,4,B
L,3,ESP,R,1,other,4,4,1,1,false,false,4,2,B
R,4,other,R,1,other,2,1,1,1,false,false,4,2,B
R,3,other,R,4,other,2,1,3,2,false,false,1,1,B
R,3,RUS,R,2,SRB,5,4,5,3,false,false,2,1,B
R,3,USA,R,2,USA,5,4,1,1,true,false,3,4,B
R,4,other,R,4,other,4,3,2,2,false,false,1,3,B
R,2,other,R,1,other,1,1,2,2,false,false,2,2,B
R,4,other,R,4,SRB,1,1,4,3,false,false,3,3,B
R,3,CZE,R,2,other,5,4,1,1,false,false,3,3,B
R,3,SUI,R,3,ESP,2,2,3,4,false,false,4,2,B
R,3,other,R,2,ESP,1,1,1,1,false,false,4,2,B
R,1,ESP,R,1,other,4,4,2,2,false,true,3,4,B
R,2,CRO,R,3,ARG,2,1,3,4,false,false,1,1,B
R,2,ARG,R,4,CZE,4,4,1,1,false,false,1,2,B
R,1,RUS,L,3,other,1,2,4,4,false,false,2,2,B
R,4,GBR,R,2,other,5,4,5,4,false,true,3,2,B
L,3,ESP,R,4,other,4,4,2,1,true,false,2,3,B
R,3,other,R,3,RUS,2,1,5,4,false,true,1,3,B
R,3,USA,R,4,other,5,4,4,3,false,true,3,3,B
R,4,other,R,2,other,1,1,1,1,false,false,3,3,B
R,3,CZE,R,3,SUI,5,4,2,2,false,false,4,2,B
R,1,ESP,R,3,other,4,4,1,1,false,false,4,3,B
R,2,ARG,R,2,CRO,4,4,2,1,false,false,2,2,B
R,4,GBR,R,1,RUS,5,4,1,2,true,false,2,3,B
L,3,ESP,R,3,other,4,4,2,1,true,false,3,2,B
R,3,USA,R,4,other,5,4,1,1,true,false,3,4,B
R,1,ESP,R,3,CZE,4,4,5,4,true,false,1,2,B
R,4,GBR,R,2,ARG,5,4,4,4,true,false,3,3,B
L,3,ESP,R,3,USA,4,4,5,4,true,false,1,3,B
R,4,GBR,R,1,ESP,5,4,4,4,false,false,1,3,B
R,4,GBR,L,3,ESP,5,4,4,4,false,true,1,1,B
R,4,other,R,4,FRA,4,3,5,4,false,true,3,3,B
R,1,SVK,L,4,GER,1,1,3,2,false,false,4,1,B
R,4,other,R,1,CZE,3,2,1,1,false,false,4,3,B
L,4,ARG,R,4,GER,1,1,3,3,false,false,4,3,B
R,2,RUS,R,3,GER,5,4,3,3,true,false,3,2,B
R,2,ESP,L,1,GER,5,4,1,1,false,false,4,3,B
R,4,FRA,R,3,RUS,1,1,1,1,false,false,2,1,B
R,4,ESP,R,4,ITA,3,3,4,4,false,false,1,2,B
L,2,GER,R,1,RUS,1,1,5,4,true,false,4,4,B
R,1,ITA,U,1,GER,2,3,1,1,false,false,4,3,B
R,2,ESP,R,3,other,1,1,1,1,false,false,4,3,B
R,1,ESP,R,2,FRA,4,4,4,3,false,true,2,3,B
R,3,ESP,R,3,CZE,3,4,5,4,false,true,1,3,B
R,4,other,R,3,ESP,2,2,3,2,true,false,1,3,B
R,3,FRA,R,2,GER,3,3,1,1,false,false,2,1,B
R,3,other,L,2,other,2,1,5,4,false,true,3,3,B
R,1,SVK,R,4,other,1,1,4,3,false,false,4,3,B
L,4,ARG,R,4,other,1,1,3,2,false,false,4,3,B
R,2,ESP,R,2,RUS,5,4,5,4,true,false,3,2,B
R,4,ESP,R,4,FRA,3,3,1,1,true,false,3,2,B
L,2,GER,R,1,ITA,1,1,2,3,false,false,4,3,B
R,2,ESP,R,1,ESP,1,1,4,4,false,true,1,3,B
R,4,other,R,3,ESP,2,2,3,4,false,true,2,1,B
R,3,other,R,3,FRA,2,1,3,3,false,true,1,1,B
L,4,ARG,R,1,SVK,1,1,1,1,false,false,3,3,B
R,2,ESP,R,4,ESP,5,4,3,3,true,false,2,3,B
R,2,ESP,L,2,GER,1,1,1,1,false,false,4,3,B
R,4,other,R,3,other,2,2,2,1,true,false,1,3,B
R,2,ESP,L,4,ARG,5,4,1,1,false,false,4,4,B
R,2,ESP,R,4,other,1,2,2,3,false,true,1,3,B
R,2,ESP,R,2,ESP,5,4,1,2,false,false,2,3,B
R,4,CZE,R,1,other,5,4,1,1,false,false,4,1,B
R,2,CRO,R,2,BRA,2,1,2,1,false,false,1,3,B
R,4,USA,L,2,GER,3,3,2,2,false,false,1,2,B
R,3,other,R,3,FRA,1,1,3,3,false,false,3,1,B
R,2,SUI,R,4,other,5,4,1,1,true,false,4,3,B
R,1,other,R,2,other,1,1,1,1,false,false,4,3,B
R,1,other,R,4,GER,1,1,2,1,false,false,4,3,B
R,4,other,R,3,other,3,2,3,2,false,false,4,2,B
R,3,other,R,4,other,5,4,1,1,false,false,2,3,B
R,3,FRA,R,4,other,1,1,2,1,false,false,1,3,B
R,1,GER,R,2,ITA,3,3,3,1,false,false,1,3,B
R,3,FRA,R,3,FRA,5,4,1,1,true,false,4,2,B
R,2,SRB,R,2,ARG,5,3,2,2,false,false,2,2,B
R,2,RUS,R,2,other,1,1,1,1,false,false,4,3,B
L,3,other,R,1,other,2,2,1,1,false,false,1,1,B
R,1,other,R,4,CRO,2,2,5,4,false,false,4,1,B
R,4,CZE,R,2,CRO,5,4,2,1,false,false,4,1,B
R,3,other,R,4,USA,1,1,3,3,false,false,1,4,B
R,2,SUI,R,1,other,5,4,1,1,false,false,4,3,B
R,4,other,R,1,other,3,2,1,1,false,false,4,1,B
R,3,other,R,3,FRA,5,4,1,1,false,false,3,1,B
R,1,GER,R,3,FRA,3,3,5,4,false,false,3,3,B
R,2,SRB,R,2,RUS,5,3,1,1,true,false,4,1,B
R,1,other,L,3,other,2,2,2,2,true,false,1,3,B
R,4,CZE,R,3,other,5,4,1,1,true,false,4,2,B
R,2,SUI,R,4,other,5,4,3,2,true,false,3,2,B
R,3,other,R,1,GER,5,4,3,3,true,false,3,1,B
R,2,SRB,R,1,other,5,3,2,2,true,false,3,3,B
R,2,SUI,R,4,CZE,5,4,5,4,false,true,1,1,B
R,3,other,R,2,SRB,5,4,5,3,false,false,1,3,B
R,2,SUI,R,3,other,5,4,5,4,false,false,2,3,B
L,3,ESP,L,1,ARG,1,1,1,1,false,false,1,3,B
R,3,RUS,R,1,USA,4,4,2,3,false,true,1,3,B
R,1,other,R,4,CRO,2,2,1,1,false,false,4,2,B
R,2,other,R,4,USA,1,1,3,3,true,false,1,3,B
R,3,USA,R,2,ARG,5,4,2,2,true,false,4,2,B
R,2,other,L,1,BRA,3,2,2,2,false,true,2,3,B
R,4,CRO,R,1,GER,5,4,4,3,true,false,4,2,B
R,2,RUS,L,4,GER,3,2,3,2,false,false,1,3,B
L,3,ARG,R,2,USA,2,1,1,1,false,false,2,3,B
R,3,other,R,2,GER,1,1,4,4,false,false,1,4,B
R,3,RUS,R,4,other,3,3,2,2,false,false,3,2,B
R,4,USA,R,1,USA,2,2,1,1,false,false,4,1,B
R,3,USA,L,3,ESP,5,4,1,1,false,false,4,3,B
R,1,other,R,3,RUS,2,2,4,4,false,false,2,3,B
R,3,ESP,R,2,other,3,4,1,1,false,true,3,1,B
R,2,other,R,3,USA,3,2,5,4,false,false,4,3,B
R,4,CRO,R,2,RUS,5,4,3,2,false,false,4,2,B
R,4,USA,L,3,ARG,5,3,2,1,true,false,3,1,B
R,3,RUS,R,3,other,3,3,1,1,false,false,1,3,B
R,4,USA,R,4,USA,2,2,5,4,false,false,3,1,B
R,1,other,R,3,USA,2,2,5,4,false,false,3,4,B
R,2,other,R,3,ESP,3,2,3,4,false,false,2,2,B
R,4,CRO,R,4,USA,5,4,5,3,false,false,4,3,B
R,4,USA,R,3,RUS,2,2,3,3,false,false,1,2,B
R,1,other,R,2,other,2,2,3,2,false,false,1,3,B
R,4,USA,R,4,CRO,2,2,5,4,false,false,4,4,B
R,4,USA,R,1,other,2,2,2,2,false,true,2,2,B
R,1,other,R,2,ESP,1,1,2,3,false,false,3,3,B
R,3,other,R,2,GER,1,1,1,1,false,true,1,1,B
L,1,BRA,R,4,USA,2,2,5,3,false,false,3,3,B
R,2,other,R,2,other,1,1,1,1,false,false,1,2,B
L,4,GER,R,1,other,3,2,2,2,false,true,1,2,B
R,2,SRB,R,1,other,5,3,2,2,true,false,1,3,B
L,3,ESP,R,3,ARG,5,4,3,4,false,true,1,2,B
R,2,other,L,4,SVK,5,4,1,1,false,false,4,4,B
L,4,GER,R,2,other,3,3,2,2,false,false,4,1,B
R,3,other,R,4,other,1,1,4,3,true,false,3,1,B
R,2,ITA,R,2,SRB,1,4,1,1,false,false,4,4,B
R,4,ESP,R,4,CRO,3,3,1,1,false,false,4,2,B
R,3,SRB,R,1,other,5,4,1,1,false,false,4,2,B
R,3,other,L,1,BRA,1,1,2,2,false,false,1,3,B
R,2,other,R,3,ESP,1,1,3,4,false,false,3,1,B
R,2,SRB,L,4,GER,5,3,3,2,true,false,3,2,B
L,3,ESP,R,2,other,5,4,5,4,false,true,4,1,B
R,1,ESP,L,4,GER,4,4,3,3,false,true,3,1,B
R,2,ITA,R,3,other,1,4,1,1,false,false,2,3,B
R,4,ESP,R,4,SRB,3,3,4,3,false,true,2,1,B
R,3,SRB,R,3,other,5,4,1,1,false,false,4,1,B
R,2,SRB,R,2,other,5,3,1,1,true,false,2,1,B
L,3,ESP,R,1,ESP,5,4,4,4,true,false,1,1,B
R,2,ITA,R,4,ESP,1,4,3,3,false,true,2,3,B
R,3,SRB,R,2,SRB,5,4,5,3,true,false,2,2,B
L,3,ESP,R,2,ITA,5,4,1,4,true,false,3,1,B
R,3,SRB,L,3,ESP,5,4,5,4,true,false,2,3,B
R,1,other,R,3,FRA,2,2,3,3,false,false,1,2,B
L,3,ESP,R,1,other,5,4,1,1,true,false,2,4,B
R,4,ITA,L,4,GER,4,4,3,2,false,true,3,3,B
R,3,RUS,R,4,GER,3,4,3,1,false,false,1,2,B
R,1,other,R,4,other,1,1,2,2,false,false,3,2,B
R,4,GER,R,4,CRO,3,3,5,4,false,true,4,3,B
R,2,ARG,R,3,USA,2,2,1,1,false,false,4,4,B
R,2,ESP,L,2,FRA,2,3,1,1,false,false,2,4,B
R,3,CZE,R,1,ITA,5,4,2,3,false,true,1,4,B
R,4,other,R,3,other,3,2,1,1,false,false,2,3,B
R,1,other,R,3,other,3,4,1,1,false,false,1,3,B
R,2,other,R,2,ESP,3,3,1,1,false,false,2,3,B
R,3,GER,R,2,FRA,3,3,3,3,true,false,1,3,B
R,2,SRB,R,4,other,5,3,3,2,false,false,1,2,B
R,2,GER,R,2,USA,4,4,1,1,false,false,3,4,B
R,2,other,L,4,GER,3,2,3,3,false,true,1,3,B
R,2,RUS,R,4,USA,3,2,3,3,false,true,1,2,B
R,2,other,R,3,ITA,1,1,3,3,false,false,2,2,B
R,3,other,R,4,USA,5,4,2,2,true,false,3,3,B
R,4,ESP,R,1,GER,3,3,4,3,false,false,1,3,B
R,3,FRA,R,3,ESP,4,4,3,2,false,false,2,3,B
R,2,ITA,R,4,CRO,1,1,5,4,false,false,4,2,B
R,4,ARG,L,1,BRA,4,3,2,2,false,false,2,4,B
R,2,CRO,R,3,other,2,1,2,2,false,false,2,2,B
R,1,RUS,R,4,other,1,2,4,3,false,false,3,2,B
R,3,RUS,R,3,other,4,4,2,1,true,false,3,3,B
R,4,other,R,1,RUS,3,2,5,4,false,true,1,3,B
R,2,ESP,R,4,other,1,2,1,1,false,false,4,3,B
R,4,other,R,2,GER,1,1,1,1,false,false,3,1,B
R,2,other,L,3,other,1,1,4,4,true,false,1,3,B
R,3,USA,R,1,USA,5,4,2,3,true,false,4,1,B
R,3,other,L,2,USA,3,2,2,2,false,false,3,2,B
L,3,ESP,R,1,other,4,4,2,2,true,false,3,2,B
L,3,ESP,R,4,ARG,5,4,4,4,false,true,1,2,B
R,2,other,R,4,ITA,3,2,4,4,true,false,2,3,B
R,3,FRA,R,3,RUS,5,3,3,4,true,false,3,1,B
R,2,ESP,R,1,other,5,4,1,1,false,true,3,1,B
R,4,GER,R,1,ESP,3,3,4,4,false,false,1,2,B
R,2,ARG,R,4,other,2,2,4,3,false,false,3,3,B
R,4,CZE,R,2,ESP,5,4,2,3,false,false,4,4,B
R,3,SUI,R,3,CZE,5,4,5,4,true,false,3,2,B
R,3,ARG,R,4,other,3,4,3,2,false,false,1,1,B
R,1,other,R,2,other,3,4,5,4,false,true,3,3,B
R,2,RUS,R,2,other,5,4,3,3,true,false,2,1,B
R,3,GER,L,2,other,3,3,5,4,true,false,3,2,B
R,2,SRB,R,4,CRO,5,4,5,4,false,true,2,3,B
R,2,FRA,R,2,GER,4,3,4,4,true,false,3,4,B
R,2,other,R,3,USA,3,2,5,4,false,false,3,2,B
R,1,ESP,R,2,RUS,4,4,3,2,false,false,4,1,B
R,2,other,R,4,other,1,1,2,1,false,false,2,3,B
L,4,FRA,R,3,other,5,4,5,4,true,false,2,1,B
R,4,ESP,R,2,SUI,3,3,5,4,false,false,3,1,B
R,3,USA,R,3,FRA,5,4,4,4,false,false,3,1,B
R,3,FRA,R,2,ITA,5,4,1,1,false,false,4,3,B
R,4,ARG,R,1,GER,4,3,4,4,true,false,1,3,B
R,4,other,R,2,CRO,5,4,2,1,false,false,3,1,B
R,1,RUS,R,4,GBR,1,2,5,4,false,true,4,3,B
R,4,USA,R,3,RUS,5,3,4,4,false,true,3,2,B
R,4,other,R,3,ESP,3,2,3,4,false,false,1,2,B
R,2,ESP,L,3,ESP,1,2,5,4,false,true,3,2,B
R,4,SRB,R,4,other,4,3,1,1,false,false,4,2,B
R,4,USA,R,2,other,5,4,1,1,false,false,3,1,B
R,3,USA,L,3,BRA,5,4,3,2,false,false,4,4,B
R,3,SRB,R,3,other,5,4,3,2,true,false,3,1,B
L,3,ESP,L,3,ESP,4,4,5,4,true,false,3,3,B
R,2,other,R,3,FRA,3,2,5,3,false,false,1,2,B
R,4,GER,R,2,ESP,3,3,5,4,false,true,2,2,B
R,4,CZE,R,2,ARG,5,4,2,2,false,false,3,2,B
R,3,SUI,R,3,ARG,5,4,3,4,true,false,2,2,B
R,1,other,R,2,RUS,3,4,5,4,false,true,3,2,B
R,2,SRB,R,3,GER,5,4,3,3,false,false,2,1,B
R,2,FRA,R,2,other,4,3,3,2,false,false,3,1,B
R,1,ESP,R,2,other,4,4,1,1,true,false,3,2,B
R,4,ESP,L,4,FRA,3,3,5,4,false,false,2,3,B
R,3,USA,R,3,FRA,5,4,5,4,false,false,1,3,B
R,4,ARG,R,4,other,4,3,5,4,true,false,3,3,B
R,4,USA,R,1,RUS,5,3,1,2,true,false,4,2,B
R,4,other,R,2,ESP,3,2,1,2,false,false,2,1,B
R,4,SRB,R,4,USA,4,3,5,4,false,false,1,2,B
R,3,SRB,R,3,USA,5,4,5,4,true,false,4,4,B
L,3,ESP,R,2,other,4,4,3,2,true,false,2,2,B
R,4,CZE,R,4,GER,5,4,3,3,true,false,2,2,B
R,3,SUI,R,1,other,5,4,3,4,true,false,4,1,B
R,2,FRA,R,2,SRB,4,4,5,4,true,false,1,1,B
R,1,ESP,R,4,ESP,4,4,3,3,true,false,3,3,B
R,3,USA,R,4,ARG,5,4,4,3,false,false,2,3,B
R,4,other,R,4,USA,3,2,5,3,false,true,1,1,B
R,3,SRB,R,4,SRB,5,4,4,3,true,false,1,2,B
L,3,ESP,R,4,CZE,4,4,5,4,true,false,1,1,B
R,3,SUI,R,2,FRA,5,4,4,4,false,true,2,2,B
R,3,USA,R,1,ESP,5,4,4,4,false,false,1,1,B
R,3,SRB,R,4,other,5,4,3,2,false,false,2,1,B
L,3,ESP,R,3,SUI,4,4,5,4,true,false,1,3,B
R,3,SRB,R,3,USA,5,4,5,4,true,false,1,3,B
R,3,SRB,L,3,ESP,5,4,4,4,false,true,1,1,B
R,3,USA,R,1,other,5,4,1,1,false,false,3,4,B
R,2,SRB,R,4,USA,5,4,2,2,true,false,3,2,B
L,2,FRA,R,2,CZE,1,1,1,1,false,false,3,3,B
R,2,other,R,2,other,5,4,3,3,false,false,2,2,B
R,2,FRA,R,3,other,3,3,5,4,false,false,2,1,B
R,1,USA,R,4,CRO,2,3,5,4,false,false,1,1,B
R,2,CRO,R,2,GER,2,1,4,4,false,false,2,4,B
R,4,ARG,R,4,USA,4,3,5,3,true,false,4,2,B
R,4,USA,R,3,other,5,4,3,2,false,false,2,1,B
L,1,ARG,R,3,other,1,1,1,1,false,false,1,1,B
R,3,SVK,R,1,other,2,1,2,2,false,true,1,2,B
R,3,USA,R,3,RUS,5,4,3,4,true,false,3,3,B
R,4,USA,R,4,other,3,3,3,2,false,false,3,3,B
R,3,USA,L,1,BRA,5,4,2,2,true,false,4,1,B
R,3,CZE,R,1,GER,5,4,4,3,false,false,1,2,B
R,4,other,L,3,ESP,2,1,5,4,false,true,3,3,B
R,3,USA,R,2,SRB,5,4,5,4,false,true,3,2,B
R,2,other,L,2,FRA,5,4,1,1,false,false,1,3,B
R,1,USA,R,2,FRA,2,3,3,3,false,true,2,2,B
R,4,ARG,R,2,CRO,4,3,2,1,false,false,4,3,B
R,4,USA,L,1,ARG,5,4,1,1,false,false,4,2,B
R,3,USA,R,3,SVK,5,4,2,1,false,false,4,3,B
R,4,USA,R,3,USA,3,3,5,4,false,true,3,1,B
R,4,other,R,3,CZE,2,1,5,4,false,false,1,4,B
R,3,USA,R,2,other,5,4,5,4,false,false,3,1,B
R,4,ARG,R,1,USA,4,3,2,3,true,false,4,4,B
R,3,USA,R,4,USA,5,4,5,4,false,false,1,3,B
R,4,other,R,4,USA,2,1,3,3,false,false,3,4,B
R,3,USA,R,4,ARG,5,4,4,3,false,true,4,3,B
R,4,other,R,3,USA,2,1,5,4,false,false,3,4,B
R,3,USA,R,4,other,5,4,2,1,false,false,3,4,B
R,4,other,R,4,other,5,4,3,2,false,false,3,2,B
R,1,GER,R,2,other,4,4,3,3,true,false,1,1,B
R,4,other,R,3,GER,3,1,3,3,false,true,1,3,B
R,2,RUS,R,4,ESP,5,4,3,3,false,true,3,3,B
L,3,other,R,1,ESP,4,4,4,4,false,true,2,1,B
R,4,SRB,L,4,other,4,3,1,1,false,false,4,2,B
R,4,CRO,L,4,GER,5,4,3,2,false,false,3,1,B
L,2,other,R,3,other,5,4,1,1,false,false,4,3,B
R,3,FRA,R,3,other,5,3,1,1,true,false,3,3,B
L,4,FRA,R,1,RUS,5,4,5,4,false,true,1,1,B
R,3,RUS,R,3,other,5,4,2,2,false,false,4,3,B
R,4,CZE,R,3,ESP,5,4,3,4,false,true,1,2,B
R,4,CRO,R,4,other,5,4,3,2,true,false,2,3,B
R,4,FRA,R,2,FRA,1,1,4,4,false,false,4,3,B
L,3,ESP,R,4,GER,5,4,3,3,false,false,1,2,B
R,2,other,R,4,GBR,5,4,5,4,false,false,1,2,B
R,4,other,R,1,GER,5,4,4,4,false,true,2,1,B
R,2,RUS,R,4,other,5,4,3,1,false,false,3,3,B
R,4,SRB,L,3,other,4,3,4,4,false,false,1,3,B
R,4,CRO,L,2,other,5,4,5,4,true,false,1,3,B
R,3,FRA,L,4,FRA,5,3,5,4,true,false,1,3,B
R,4,CZE,R,3,RUS,5,4,5,4,true,false,4,2,B
R,4,CRO,R,4,FRA,5,4,1,1,true,false,4,4,B
R,2,other,L,3,ESP,5,4,5,4,false,false,2,3,B
R,4,other,R,2,RUS,5,4,5,4,true,false,1,2,B
R,4,SRB,R,4,CRO,4,3,5,4,false,true,1,2,B
R,3,FRA,R,4,CZE,5,3,5,4,false,false,1,1,B
R,4,CRO,R,2,other,5,4,5,4,false,true,1,3,B
R,4,other,R,4,SRB,5,4,4,3,false,false,2,2,B
R,3,FRA,R,4,CRO,5,3,5,4,false,true,1,3,B
R,4,other,R,3,FRA,5,4,5,3,true,false,1,1,B
R,2,other,R,2,ESP,1,1,1,1,false,false,4,4,B
R,4,USA,R,4,ESP,2,2,3,3,false,false,3,1,B
R,2,other,L,2,FRA,1,1,1,1,false,true,2,3,B
R,3,other,R,1,ITA,5,4,1,1,false,false,4,2,B
R,1,USA,R,4,other,2,3,3,2,false,false,3,4,B
L,3,other,R,3,other,4,4,3,2,true,false,1,3,B
R,2,GER,R,4,other,4,4,3,2,false,false,2,4,B
R,4,CRO,R,4,other,5,4,1,1,false,false,4,3,B
L,4,GER,R,1,GER,3,3,3,3,false,true,2,1,B
R,1,USA,R,3,other,1,1,1,2,false,false,3,1,B
R,4,other,R,4,ITA,4,3,4,4,false,false,1,2,B
R,4,ARG,R,3,CZE,4,3,5,4,false,true,2,4,B
R,1,other,R,1,RUS,1,1,1,2,false,false,3,3,B
